2024-08-06 14:08:01: -- 分析开始 Periodic Timer
2024-08-06 14:08:04: Do Not Propagate Deletions: 1-way deletions reverted: 12309
2024-08-06 14:08:04: /2018/05/20180526_180910.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181030.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181036.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181258.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181714.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181736.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181834.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181852.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_181906.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182046.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182116.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182124.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182136.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182158.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_182926.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183050.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183216.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183228.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183230.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183614.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183626.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183642.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183704.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183744.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_183806.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_192022.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_192126.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_192134.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_192844.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_192910.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_193206.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_193210.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_193216.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_193854.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195032.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195038.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195040.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195056.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195124.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195632.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: /2018/05/20180526_195914.jpg: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 14:08:04: 变更：94， 冲突：0， 复制时间：0， 复制状态：0， 错误： 0, All: 41445
2024-08-06 14:08:04: Left to Right: Copy File: 94 
2024-08-06 14:08:04: == 同步开始由 Periodic Timer
2024-08-06 14:08:05: File Systems limited number of parallel threads to 8
2024-08-06 14:08:05: 新建复制 'F:/photo_script/donephotos/2014/11/20141107_104939.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2014/11/20141107_104939.jpg' (441,666)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_182926.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_182926.jpg' (5,198,061)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183024.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183024.jpg' (5,114,142)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_183050.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183050.jpg' (5,150,153)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183158.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183158.jpg' (5,273,849)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_183216.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183216.jpg' (5,357,934)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183258.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183258.jpg' (4,636,627)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183336.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183336.jpg' (5,614,147)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183338.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183338.jpg' (5,416,619)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_183230.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183230.jpg' (5,396,909)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183556.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183556.jpg' (5,156,254)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183550.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183550.jpg' (5,309,424)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_182928.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_182928.jpg' (5,668,506)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_183228.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183228.jpg' (5,305,636)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_183614.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183614.jpg' (5,200,930)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_183704.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183704.jpg' (5,120,788)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_183626.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183626.jpg' (5,641,295)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_183642.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183642.jpg' (5,071,242)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183638.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183638.jpg' (5,178,954)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183712.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183712.jpg' (5,282,699)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183714.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183714.jpg' (5,523,916)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183718.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183718.jpg' (4,841,616)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183736.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183736.jpg' (5,071,089)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183828.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183828.jpg' (5,365,721)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_183744.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183744.jpg' (5,329,270)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_183806.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183806.jpg' (5,440,303)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183830.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183830.jpg' (5,195,104)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183900.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183900.jpg' (4,844,211)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_183918.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_183918.jpg' (5,326,994)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_192022.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_192022.jpg' (5,293,903)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_192154.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_192154.jpg' (4,934,605)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_192848.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_192848.jpg' (4,329,678)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_192126.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_192126.jpg' (7,093,712)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_192910.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_192910.jpg' (5,141,739)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_192840.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_192840.jpg' (5,501,828)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_192134.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_192134.jpg' (7,558,278)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_192844.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_192844.jpg' (5,511,284)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_193202.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_193202.jpg' (5,451,692)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_193206.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_193206.jpg' (5,476,184)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_193450.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_193450.jpg' (5,415,283)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_193926.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_193926.jpg' (5,134,397)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_193210.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_193210.jpg' (5,180,571)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_193216.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_193216.jpg' (5,458,153)
2024-08-06 14:08:06: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_193854.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_193854.jpg' (4,788,589)
2024-08-06 14:08:06: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_193850.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_193850.jpg' (5,264,997)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_194142.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_194142.jpg' (5,551,475)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_194144.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_194144.jpg' (5,703,679)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195034.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195034.jpg' (4,984,844)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195050.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195050.jpg' (4,836,519)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195044.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195044.jpg' (5,027,853)
2024-08-06 14:08:07: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_195032.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195032.jpg' (5,010,530)
2024-08-06 14:08:07: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_195038.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195038.jpg' (5,325,942)
2024-08-06 14:08:07: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_195040.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195040.jpg' (5,098,486)
2024-08-06 14:08:07: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_195124.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195124.jpg' (5,219,031)
2024-08-06 14:08:07: 覆盖复制 'F:/photo_script/donephotos/2018/05/20180526_195056.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195056.jpg' (5,009,645)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195344.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195344.jpg' (5,819,614)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195354.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195354.jpg' (6,077,835)
2024-08-06 14:08:07: 新建复制 'F:/photo_script/donephotos/2018/05/20180526_195404.jpg' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/05/20180526_195404.jpg' (5,669,400)
